Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,mouse_id_number,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex,source_name,SRA Study,strain,tissue
SRR21355506,RNA-Seq,300,7587117300,PRJNA875066,SAMN30601903,2779417364,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX17361125,Illumina NovaSeq 6000,GSM6527621,PAIRED,cDNA,TRANSCRIPTOMIC,38,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:26:00Z,1,GSM6527621,female,Medulla,SRP394927,C57BL/6JN,Medulla
SRR21355507,RNA-Seq,300,2149184700,PRJNA875066,SAMN30601904,798551997,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX17361124,Illumina NovaSeq 6000,GSM6527620,PAIRED,cDNA,TRANSCRIPTOMIC,37,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:43:00Z,1,GSM6527620,female,Medulla,SRP394927,C57BL/6JN,Medulla
SRR21355508,RNA-Seq,300,3232994100,PRJNA875066,SAMN30601905,1189587870,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX17361123,Illumina NovaSeq 6000,GSM6527619,PAIRED,cDNA,TRANSCRIPTOMIC,36,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:50:00Z,1,GSM6527619,male,Medulla,SRP394927,C57BL/6JN,Medulla
SRR21355509,RNA-Seq,300,8023565100,PRJNA875066,SAMN30601906,2951234039,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX17361122,Illumina NovaSeq 6000,GSM6527617,PAIRED,cDNA,TRANSCRIPTOMIC,35,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:30:00Z,1,GSM6527617,male,Medulla,SRP394927,C57BL/6JN,Medulla
SRR21355510,RNA-Seq,300,4645664100,PRJNA875066,SAMN30601907,1728483046,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX17361121,Illumina NovaSeq 6000,GSM6527616,PAIRED,cDNA,TRANSCRIPTOMIC,34,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:57:00Z,1,GSM6527616,male,Medulla,SRP394927,C57BL/6JN,Medulla
SRR21355511,RNA-Seq,300,2526247800,PRJNA875066,SAMN30601956,947791548,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX17361120,Illumina NovaSeq 6000,GSM6527558,PAIRED,cDNA,TRANSCRIPTOMIC,41,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:48:00Z,1,GSM6527558,female,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355512,RNA-Seq,300,11560360200,PRJNA875066,SAMN30601957,4309839594,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX17361119,Illumina NovaSeq 6000,GSM6527557,PAIRED,cDNA,TRANSCRIPTOMIC,40,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-02T06:12:00Z,1,GSM6527557,female,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355513,RNA-Seq,300,5450708100,PRJNA875066,SAMN30601958,2004931189,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX17361118,Illumina NovaSeq 6000,GSM6527556,PAIRED,cDNA,TRANSCRIPTOMIC,4,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:03:00Z,1,GSM6527556,female,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355514,RNA-Seq,300,10210064400,PRJNA875066,SAMN30601959,3763704872,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX17361117,Illumina NovaSeq 6000,GSM6527555,PAIRED,cDNA,TRANSCRIPTOMIC,39,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-02T04:53:00Z,1,GSM6527555,female,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355515,RNA-Seq,300,8425138500,PRJNA875066,SAMN30601960,3114033365,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX17361116,Illumina NovaSeq 6000,GSM6527554,PAIRED,cDNA,TRANSCRIPTOMIC,38,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:21:00Z,1,GSM6527554,female,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355516,RNA-Seq,300,1961860800,PRJNA875066,SAMN30601961,763540743,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX17361115,Illumina NovaSeq 6000,GSM6527553,PAIRED,cDNA,TRANSCRIPTOMIC,37,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:46:00Z,1,GSM6527553,female,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355517,RNA-Seq,300,4821159000,PRJNA875066,SAMN30601962,1794676205,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX17361114,Illumina NovaSeq 6000,GSM6527551,PAIRED,cDNA,TRANSCRIPTOMIC,36,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:52:00Z,1,GSM6527551,male,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355518,RNA-Seq,300,2043648300,PRJNA875066,SAMN30601963,774299854,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX17361113,Illumina NovaSeq 6000,GSM6527550,PAIRED,cDNA,TRANSCRIPTOMIC,35,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:45:00Z,1,GSM6527550,male,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355519,RNA-Seq,300,661676700,PRJNA875066,SAMN30601964,254582078,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX17361112,Illumina NovaSeq 6000,GSM6527549,PAIRED,cDNA,TRANSCRIPTOMIC,34,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:35:00Z,1,GSM6527549,male,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355520,RNA-Seq,300,4369886400,PRJNA875066,SAMN30601965,1617775624,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX17361111,Illumina NovaSeq 6000,GSM6527548,PAIRED,cDNA,TRANSCRIPTOMIC,33,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:05:00Z,1,GSM6527548,male,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355521,RNA-Seq,300,2264889900,PRJNA875066,SAMN30601966,859320496,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX17361110,Illumina NovaSeq 6000,GSM6527547,PAIRED,cDNA,TRANSCRIPTOMIC,32,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:47:00Z,1,GSM6527547,male,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355522,RNA-Seq,300,2219209500,PRJNA875066,SAMN30601967,823637707,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX17361109,Illumina NovaSeq 6000,GSM6527545,PAIRED,cDNA,TRANSCRIPTOMIC,31,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:44:00Z,1,GSM6527545,male,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355523,RNA-Seq,300,1382816400,PRJNA875066,SAMN30601968,532819437,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX17361108,Illumina NovaSeq 6000,GSM6527544,PAIRED,cDNA,TRANSCRIPTOMIC,30,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:41:00Z,1,GSM6527544,male,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355524,RNA-Seq,300,4939737000,PRJNA875066,SAMN30601969,1846493537,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX17361107,Illumina NovaSeq 6000,GSM6527543,PAIRED,cDNA,TRANSCRIPTOMIC,3,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:01:00Z,1,GSM6527543,male,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355525,RNA-Seq,300,2197365300,PRJNA875066,SAMN30601970,833934890,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX17361106,Illumina NovaSeq 6000,GSM6527542,PAIRED,cDNA,TRANSCRIPTOMIC,28,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:47:00Z,1,GSM6527542,male,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355526,RNA-Seq,300,3629598300,PRJNA875066,SAMN30601971,1365593967,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX17361105,Illumina NovaSeq 6000,GSM6527541,PAIRED,cDNA,TRANSCRIPTOMIC,27,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:57:00Z,1,GSM6527541,male,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355527,RNA-Seq,300,5767801800,PRJNA875066,SAMN30601972,2151543834,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX17361104,Illumina NovaSeq 6000,GSM6527539,PAIRED,cDNA,TRANSCRIPTOMIC,26,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:15:00Z,1,GSM6527539,male,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355528,RNA-Seq,300,4050741000,PRJNA875066,SAMN30601973,1505634877,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX17361103,Illumina NovaSeq 6000,GSM6527538,PAIRED,cDNA,TRANSCRIPTOMIC,25,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:02:00Z,1,GSM6527538,male,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355529,RNA-Seq,300,6232966500,PRJNA875066,SAMN30601974,2372094498,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX17361102,Illumina NovaSeq 6000,GSM6527537,PAIRED,cDNA,TRANSCRIPTOMIC,24,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:15:00Z,1,GSM6527537,male,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355530,RNA-Seq,300,6806246700,PRJNA875066,SAMN30601975,2522358250,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX17361101,Illumina NovaSeq 6000,GSM6527536,PAIRED,cDNA,TRANSCRIPTOMIC,23,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:35:00Z,1,GSM6527536,male,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355531,RNA-Seq,300,3667124100,PRJNA875066,SAMN30601976,1432759211,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX17361100,Illumina NovaSeq 6000,GSM6527535,PAIRED,cDNA,TRANSCRIPTOMIC,22,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:58:00Z,1,GSM6527535,male,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355532,RNA-Seq,300,4772535900,PRJNA875066,SAMN30601977,1767514898,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX17361099,Illumina NovaSeq 6000,GSM6527534,PAIRED,cDNA,TRANSCRIPTOMIC,21,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:08:00Z,1,GSM6527534,male,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355533,RNA-Seq,300,1136958300,PRJNA875066,SAMN30601978,432487475,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX17361098,Illumina NovaSeq 6000,GSM6527532,PAIRED,cDNA,TRANSCRIPTOMIC,20,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:40:00Z,1,GSM6527532,male,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355534,RNA-Seq,300,5531844000,PRJNA875066,SAMN30601979,2063036144,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX17361097,Illumina NovaSeq 6000,GSM6527531,PAIRED,cDNA,TRANSCRIPTOMIC,2,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:16:00Z,1,GSM6527531,male,Hypothalamus,SRP394927,C57BL/6JN,Hypothalamus
SRR21355535,RNA-Seq,300,3506858400,PRJNA875066,SAMN30602052,1309375974,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX17361096,Illumina NovaSeq 6000,GSM6527445,PAIRED,cDNA,TRANSCRIPTOMIC,58,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:54:00Z,1,GSM6527445,male,Hippocampus (posterior),SRP394927,C57BL/6JN,Hippocampus (posterior)
SRR21355536,RNA-Seq,300,4001790300,PRJNA875066,SAMN30602053,1506518361,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX17361095,Illumina NovaSeq 6000,GSM6527444,PAIRED,cDNA,TRANSCRIPTOMIC,57,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:57:00Z,1,GSM6527444,male,Hippocampus (posterior),SRP394927,C57BL/6JN,Hippocampus (posterior)
SRR21355537,RNA-Seq,300,4584582900,PRJNA875066,SAMN30602054,1700667228,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX17361094,Illumina NovaSeq 6000,GSM6527443,PAIRED,cDNA,TRANSCRIPTOMIC,56,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:06:00Z,1,GSM6527443,female,Hippocampus (posterior),SRP394927,C57BL/6JN,Hippocampus (posterior)
SRR21355538,RNA-Seq,300,6416250000,PRJNA875066,SAMN30602055,2368718224,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX17361093,Illumina NovaSeq 6000,GSM6527442,PAIRED,cDNA,TRANSCRIPTOMIC,55,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:16:00Z,1,GSM6527442,female,Hippocampus (posterior),SRP394927,C57BL/6JN,Hippocampus (posterior)
SRR21355539,RNA-Seq,300,6732232500,PRJNA875066,SAMN30602056,2518067692,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX17361092,Illumina NovaSeq 6000,GSM6527440,PAIRED,cDNA,TRANSCRIPTOMIC,54,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:22:00Z,1,GSM6527440,female,Hippocampus (posterior),SRP394927,C57BL/6JN,Hippocampus (posterior)
SRR21355540,RNA-Seq,300,7816829700,PRJNA875066,SAMN30602057,2919095904,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX17361091,Illumina NovaSeq 6000,GSM6527439,PAIRED,cDNA,TRANSCRIPTOMIC,53,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:35:00Z,1,GSM6527439,female,Hippocampus (posterior),SRP394927,C57BL/6JN,Hippocampus (posterior)
SRR21355541,RNA-Seq,300,6869811900,PRJNA875066,SAMN30602058,2526905424,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX17361090,Illumina NovaSeq 6000,GSM6527438,PAIRED,cDNA,TRANSCRIPTOMIC,52,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:16:00Z,1,GSM6527438,female,Hippocampus (posterior),SRP394927,C57BL/6JN,Hippocampus (posterior)
SRR21355542,RNA-Seq,300,2655876900,PRJNA875066,SAMN30602059,982701790,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX17361089,Illumina NovaSeq 6000,GSM6527437,PAIRED,cDNA,TRANSCRIPTOMIC,51,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:52:00Z,1,GSM6527437,female,Hippocampus (posterior),SRP394927,C57BL/6JN,Hippocampus (posterior)
SRR21355543,RNA-Seq,300,2495206500,PRJNA875066,SAMN30602060,899337164,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX17361088,Illumina NovaSeq 6000,GSM6527436,PAIRED,cDNA,TRANSCRIPTOMIC,50,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:52:00Z,1,GSM6527436,female,Hippocampus (posterior),SRP394927,C57BL/6JN,Hippocampus (posterior)
SRR21355544,RNA-Seq,300,2932296000,PRJNA875066,SAMN30602061,1106061053,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX17361087,Illumina NovaSeq 6000,GSM6527434,PAIRED,cDNA,TRANSCRIPTOMIC,5,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:54:00Z,1,GSM6527434,male,Hippocampus (posterior),SRP394927,C57BL/6JN,Hippocampus (posterior)
SRR21355545,RNA-Seq,300,5097549600,PRJNA875066,SAMN30602062,1839727058,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX17361086,Illumina NovaSeq 6000,GSM6527433,PAIRED,cDNA,TRANSCRIPTOMIC,49,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:09:00Z,1,GSM6527433,female,Hippocampus (posterior),SRP394927,C57BL/6JN,Hippocampus (posterior)
SRR21355546,RNA-Seq,300,7700846100,PRJNA875066,SAMN30602063,2873662061,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX17361085,Illumina NovaSeq 6000,GSM6527432,PAIRED,cDNA,TRANSCRIPTOMIC,47,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:27:00Z,1,GSM6527432,female,Hippocampus (posterior),SRP394927,C57BL/6JN,Hippocampus (posterior)
SRR21355547,RNA-Seq,300,3552516900,PRJNA875066,SAMN30602064,1330183531,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX17361084,Illumina NovaSeq 6000,GSM6527431,PAIRED,cDNA,TRANSCRIPTOMIC,46,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:00:00Z,1,GSM6527431,female,Hippocampus (posterior),SRP394927,C57BL/6JN,Hippocampus (posterior)
SRR21355548,RNA-Seq,300,4776867300,PRJNA875066,SAMN30602065,1767781006,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX17361083,Illumina NovaSeq 6000,GSM6527430,PAIRED,cDNA,TRANSCRIPTOMIC,45,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:03:00Z,1,GSM6527430,female,Hippocampus (posterior),SRP394927,C57BL/6JN,Hippocampus (posterior)
SRR21355549,RNA-Seq,300,4881283200,PRJNA875066,SAMN30602066,1773812933,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX17361082,Illumina NovaSeq 6000,GSM6527428,PAIRED,cDNA,TRANSCRIPTOMIC,44,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:07:00Z,1,GSM6527428,female,Hippocampus (posterior),SRP394927,C57BL/6JN,Hippocampus (posterior)
SRR21355550,RNA-Seq,300,7307731200,PRJNA875066,SAMN30602067,2774764818,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX17361081,Illumina NovaSeq 6000,GSM6527427,PAIRED,cDNA,TRANSCRIPTOMIC,43,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:27:00Z,1,GSM6527427,female,Hippocampus (posterior),SRP394927,C57BL/6JN,Hippocampus (posterior)
SRR21355551,RNA-Seq,300,3970201800,PRJNA875066,SAMN30602068,1506626766,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX17361080,Illumina NovaSeq 6000,GSM6527426,PAIRED,cDNA,TRANSCRIPTOMIC,42,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:02:00Z,1,GSM6527426,female,Hippocampus (posterior),SRP394927,C57BL/6JN,Hippocampus (posterior)
SRR21355552,RNA-Seq,300,2998043700,PRJNA875066,SAMN30602069,1111560869,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX17361079,Illumina NovaSeq 6000,GSM6527425,PAIRED,cDNA,TRANSCRIPTOMIC,41,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:56:00Z,1,GSM6527425,female,Hippocampus (posterior),SRP394927,C57BL/6JN,Hippocampus (posterior)
SRR21355553,RNA-Seq,300,6881005200,PRJNA875066,SAMN30602070,2559487849,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX17361078,Illumina NovaSeq 6000,GSM6527424,PAIRED,cDNA,TRANSCRIPTOMIC,40,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:23:00Z,1,GSM6527424,female,Hippocampus (posterior),SRP394927,C57BL/6JN,Hippocampus (posterior)
